-1,70,70,-1,0
0,0,104,54,0
1,0,102,52,0
2,0,103,44,0
3,0,99,34,0
4,0,104,32,0
5,0,108,30,0
6,0,107,25,0
7,0,110,28,0
8,0,113,32,0
9,0,113,35,0
10,0,113,45,0
11,0,120,52,0
12,0,120,47,0
13,0,140,42,0
14,0,140,36,0
15,0,138,24,0
16,0,137,7,0
17,0,129,24,0
18,0,126,23,0
19,0,120,22,0
20,0,116,22,0
21,0,120,14,0
22,0,117,4,0
23,0,116,13,0
24,0,112,13,0
25,0,106,10,0
26,0,105,2,0
27,0,101,0,1
28,1,55,102,0
29,1,54,106,0
30,1,50,106,0
31,1,50,112,0
32,1,46,112,0
33,1,44,116,0
34,1,46,133,0
35,1,49,140,0
36,1,56,139,0
37,1,64,138,0
38,1,64,132,0
39,1,63,129,0
40,1,56,129,1
41,2,48,47,0
42,2,54,41,0
43,2,54,33,0
44,2,42,29,0
45,2,44,36,0
46,2,41,36,0
47,2,36,38,0
48,2,23,39,0
49,2,34,20,0
50,2,30,21,0
51,2,23,19,0
52,2,15,18,1
53,2,9,19,0
54,2,15,9,1
55,4,44,58,0
56,4,36,54,1
57,4,32,52,0
58,4,27,46,0
59,4,26,50,0
60,4,30,57,0
61,4,29,60,0
62,4,28,62,0
63,4,20,69,0
64,4,18,70,0
65,4,16,62,0
66,4,13,48,0
67,4,12,48,0
68,4,4,44,0
69,4,4,71,1
70,4,8,87,0
71,4,10,86,0
72,4,12,84,0
73,4,35,90,0
74,4,37,79,0
75,4,34,72,1
76,5,114,109,0
77,5,116,105,0
78,5,139,110,0
79,5,136,123,0
80,5,137,127,0
81,5,137,137,0
82,5,132,133,0
83,5,133,130,0
84,5,121,123,0
85,5,121,124,0
86,5,115,124,0
87,5,109,131,0
88,5,109,139,0
89,5,104,139,1
90,7,79,80,0
91,7,70,83,0
92,7,66,82,0
93,7,65,80,0
94,7,60,84,0
95,7,58,80,0
96,7,54,78,1
