-1,70,70,-1,0
0,1,55,102,0
1,1,54,106,0
2,1,50,106,0
3,1,50,112,0
4,1,46,112,0
5,1,44,116,0
6,1,46,133,0
7,1,49,140,0
8,1,56,139,0
9,1,64,138,0
10,1,64,132,0
11,1,63,129,1
12,1,56,129,0
13,1,55,127,0
14,1,59,115,0
15,1,64,115,0
16,1,67,120,1
17,2,48,47,0
18,2,54,41,0
19,2,54,33,0
20,2,42,29,0
21,2,44,36,0
22,2,41,36,0
23,2,36,38,0
24,2,23,39,0
25,2,34,20,0
26,2,30,21,0
27,2,23,19,0
28,2,15,18,0
29,2,9,19,0
30,2,15,9,0
31,2,15,4,0
32,2,33,0,0
33,2,32,6,1
34,4,44,58,1
35,4,36,54,1
36,4,32,52,0
37,4,27,46,0
38,4,26,50,0
39,4,30,57,0
40,4,29,60,0
41,4,28,62,0
42,4,20,69,1
43,4,18,70,0
44,4,16,62,0
45,4,13,48,0
46,4,12,48,0
47,4,4,44,1
48,6,29,94,0
49,6,27,104,0
50,6,22,104,0
51,6,20,106,0
52,6,18,104,0
53,6,16,92,0
54,6,5,99,1
55,7,79,80,0
56,7,70,83,0
57,7,66,82,0
58,7,65,80,1
