-1,100,100,-1,0
0,0,73,81,0
1,0,65,77,0
2,0,59,83,0
3,0,53,79,0
4,0,55,87,0
5,0,56,90,1
6,0,48,106,0
7,0,40,95,0
8,0,21,85,0
9,0,18,89,0
10,0,15,87,0
11,0,15,88,0
12,0,17,93,0
13,0,14,92,0
14,0,8,89,0
15,0,12,85,1
16,0,14,84,0
17,0,16,84,0
18,0,13,81,0
19,0,3,75,0
20,0,5,73,0
21,0,8,74,0
22,0,8,73,0
23,0,8,71,0
24,0,8,69,0
25,0,12,69,0
26,0,12,66,0
27,0,10,67,0
28,0,6,67,0
29,0,1,54,0
30,0,19,51,0
31,0,20,59,0
32,0,22,61,0
33,0,20,72,0
34,0,28,77,0
35,0,42,72,0
36,0,50,67,0
37,0,53,67,0
38,0,55,64,0
39,0,53,61,0
40,0,53,59,0
41,0,56,59,0
42,0,59,57,0
43,0,60,58,0
44,0,63,58,0
45,0,66,58,0
46,0,63,55,0
47,0,65,53,0
48,0,66,52,0
49,0,64,52,0
50,0,62,50,0
51,0,61,50,0
52,0,60,51,0
53,0,57,54,0
54,0,55,51,1
55,0,46,40,0
56,0,41,43,0
57,0,32,47,0
58,0,26,45,0
59,0,26,41,0
60,0,19,38,0
61,0,18,35,0
62,0,17,32,0
63,0,10,20,0
64,0,8,8,0
65,0,46,22,0
66,0,62,15,0
67,0,55,24,0
68,0,52,28,0
69,0,53,29,0
70,0,54,30,0
71,0,53,31,0
72,0,51,31,0
73,0,50,31,0
74,0,48,30,0
75,0,52,38,0
76,0,54,37,0
77,0,62,38,0
78,0,65,42,0
79,0,68,40,0
80,0,70,37,0
81,0,69,47,0
82,0,68,50,0
83,0,74,55,0
84,0,82,48,0
85,0,86,69,0
86,0,78,72,0
87,0,83,81,0
88,0,85,85,1
89,1,113,100,0
90,1,123,90,0
91,1,125,78,0
92,1,115,75,0
93,1,114,72,0
94,1,127,60,0
95,1,122,58,1
96,1,125,49,0
97,1,121,50,0
98,1,121,48,0
99,1,121,46,0
100,1,119,37,0
101,1,122,37,0
102,1,121,36,0
103,1,123,33,0
104,1,123,31,0
105,1,123,36,0
106,1,125,38,0
107,1,129,38,0
108,1,131,38,0
109,1,129,40,0
110,1,135,45,0
111,1,144,59,0
112,1,142,60,0
113,1,138,61,0
114,1,138,69,0
115,1,138,72,0
116,1,149,78,0
117,1,151,66,0
118,1,154,59,0
119,1,168,58,0
120,1,175,60,0
121,1,172,55,0
122,1,164,37,0
123,1,171,36,0
124,1,197,29,0
125,1,193,12,1
126,1,179,5,0
127,1,154,7,0
128,1,155,17,0
129,1,158,20,0
130,1,155,22,0
131,1,142,27,0
132,1,145,19,0
133,1,140,11,0
134,1,137,10,0
135,1,141,8,0
136,1,139,7,0
137,1,140,6,0
138,1,140,3,0
139,1,140,4,0
140,1,141,4,0
141,1,143,5,0
142,1,146,3,0
143,1,143,0,0
144,1,135,0,0
145,1,137,1,0
146,1,137,4,0
147,1,134,6,0
148,1,122,13,0
149,1,112,6,0
150,1,110,8,0
151,1,104,5,0
152,1,100,6,0
153,1,98,4,0
154,1,97,7,0
155,1,90,4,0
156,1,93,7,0
157,1,93,13,0
158,1,95,16,0
159,1,99,12,0
160,1,105,26,0
161,1,87,30,1
162,1,89,39,0
163,1,95,50,0
164,1,99,45,1
165,1,109,48,0
166,1,100,53,0
167,1,97,65,0
168,1,97,67,0
169,1,101,67,0
170,1,103,66,1
171,2,113,105,0
172,2,131,92,0
173,2,136,90,0
174,2,144,92,0
175,2,139,97,0
176,2,136,111,0
177,2,155,107,0
178,2,159,105,0
179,2,156,93,0
180,2,158,81,0
181,2,181,70,0
182,2,180,66,0
183,2,186,65,0
184,2,189,83,0
185,2,188,88,0
186,2,186,91,0
187,2,187,92,0
188,2,181,89,0
189,2,180,93,0
190,2,186,94,0
191,2,186,96,0
192,2,185,96,0
193,2,187,97,0
194,2,189,97,0
195,2,189,95,0
196,2,195,97,0
197,2,190,109,0
198,2,190,110,0
199,2,193,111,0
200,2,194,112,0
201,2,196,111,0
202,2,199,115,0
203,2,197,113,0
204,2,192,113,0
205,2,190,112,0
206,2,187,112,0
207,2,185,115,0
208,2,184,116,1
209,2,189,120,0
210,2,188,125,0
211,2,185,124,0
212,2,185,123,0
213,2,183,120,0
214,2,178,123,0
215,2,174,128,0
216,2,172,114,0
217,2,168,119,0
218,2,166,117,0
219,2,165,117,0
220,2,165,116,0
221,2,165,113,0
222,2,164,113,0
223,2,162,118,1
224,2,159,121,0
225,2,162,123,0
226,2,158,132,0
227,2,151,132,0
228,2,157,142,0
229,2,161,158,0
230,2,162,162,0
231,2,179,151,0
232,2,181,147,0
233,2,180,147,0
234,2,178,147,0
235,2,177,146,0
236,2,177,145,0
237,2,176,144,0
238,2,175,143,0
239,2,179,141,0
240,2,178,140,0
241,2,184,140,1
242,2,187,142,1
243,2,193,131,0
244,2,194,129,0
245,2,195,129,0
246,2,195,132,0
247,2,198,132,1
248,2,199,132,1
249,3,80,108,0
250,3,85,110,0
251,3,87,117,0
252,3,87,118,0
253,3,84,118,0
254,3,83,118,0
255,3,78,119,0
256,3,79,115,0
257,3,78,115,0
258,3,77,115,0
259,3,68,115,0
260,3,57,118,0
261,3,39,112,0
262,3,29,121,0
263,3,23,123,0
264,3,12,113,0
265,3,11,118,0
266,3,7,119,0
267,3,12,131,0
268,3,7,142,1
269,3,7,151,0
270,3,7,152,0
271,3,8,154,0
272,3,5,162,0
273,3,12,156,0
274,3,12,154,0
275,3,10,153,0
276,3,11,151,0
277,3,13,152,0
278,3,17,150,0
279,3,26,147,0
280,3,25,146,0
281,3,25,143,0
282,3,23,142,0
283,3,24,140,0
284,3,26,138,0
285,3,23,137,0
286,3,22,133,0
287,3,24,131,0
288,3,27,135,0
289,3,29,139,0
290,3,30,142,1
291,3,40,130,0
292,3,46,131,0
293,3,45,142,0
294,3,37,146,0
295,3,39,151,0
296,3,35,160,0
297,3,28,160,0
298,3,25,165,0
299,3,23,168,0
300,3,23,176,0
301,3,6,193,0
302,3,28,193,0
303,3,28,187,0
304,3,30,187,0
305,3,35,186,0
306,3,37,190,0
307,3,36,193,0
308,3,38,190,0
309,3,38,188,0
310,3,39,186,0
311,3,41,186,0
312,3,41,187,0
313,3,41,182,0
314,3,40,183,1
315,3,38,183,0
316,3,32,178,0
317,3,37,177,0
318,3,42,174,0
319,3,42,165,0
320,3,53,175,1
321,3,53,180,0
322,3,60,184,0
323,3,63,192,0
324,3,66,196,0
325,3,79,193,0
326,3,80,190,0
327,3,83,188,0
328,3,87,191,0
329,3,85,193,0
330,3,85,192,0
331,3,84,192,0
332,3,84,194,0
333,3,82,194,0
334,3,83,197,0
335,3,87,195,0
336,3,87,196,0
337,3,98,193,0
338,3,111,189,0
339,3,124,191,0
340,3,110,184,0
341,3,104,176,0
342,3,92,178,0
343,3,89,176,0
344,3,84,180,0
345,3,83,180,0
346,3,81,183,0
347,3,78,184,0
348,3,75,173,0
349,3,78,169,0
350,3,80,167,0
351,3,85,164,0
352,3,68,156,0
353,3,69,150,0
354,3,63,149,0
355,3,60,153,0
356,3,57,157,0
357,3,56,148,0
358,3,59,139,0
359,3,67,138,0
360,3,69,133,0
361,3,67,127,0
362,3,71,131,0
363,3,75,134,0
364,3,88,143,0
365,3,100,144,1
