-1,250,250,-1,0
0,0,236,213,0
1,0,237,213,0
2,0,238,210,0
3,0,241,205,0
4,0,238,204,0
5,0,238,203,0
6,0,234,202,0
7,0,233,204,0
8,0,233,207,0
9,0,231,204,0
10,0,231,203,0
11,0,224,203,0
12,0,228,199,0
13,0,230,197,0
14,0,231,195,0
15,0,225,196,0
16,0,226,191,0
17,0,224,191,0
18,0,224,192,0
19,0,210,185,0
20,0,208,184,0
21,0,206,186,0
22,0,204,187,0
23,0,204,185,0
24,0,202,186,0
25,0,201,188,0
26,0,199,187,0
27,0,195,185,0
28,0,200,178,0
29,0,230,49,0
30,0,232,47,0
31,0,233,47,0
32,0,235,50,0
33,0,238,46,0
34,0,237,43,0
35,0,231,43,0
36,0,232,42,0
37,0,208,11,0
38,0,204,15,0
39,0,200,14,0
40,0,200,13,0
41,0,199,12,0
42,0,198,12,0
43,0,197,11,0
44,0,198,9,0
45,0,199,9,0
46,0,202,9,0
47,0,202,8,1
48,0,203,7,0
49,0,202,4,0
50,0,188,4,0
51,0,189,7,0
52,0,188,12,0
53,0,186,7,0
54,0,182,4,1
55,0,181,6,0
56,0,180,6,0
57,0,179,7,0
58,0,176,8,1
59,0,182,14,0
60,0,174,26,0
61,0,173,25,0
62,0,173,28,0
63,0,169,31,0
64,0,166,34,0
65,0,166,32,0
66,0,167,27,0
67,0,170,26,0
68,0,168,24,1
69,0,167,24,0
70,0,164,21,0
71,0,133,26,0
72,0,132,30,0
73,0,129,27,0
74,0,125,29,0
75,0,126,30,0
76,0,125,32,0
77,0,111,23,0
78,0,105,22,0
79,0,108,26,0
80,0,107,26,0
81,0,105,27,0
82,0,104,28,0
83,0,102,27,1
84,0,102,29,0
85,0,107,35,0
86,0,122,35,0
87,0,125,39,0
88,0,136,52,0
89,0,133,53,0
90,0,132,55,0
91,0,132,57,0
92,0,131,56,0
93,0,130,57,0
94,0,124,56,0
95,0,113,106,0
96,0,111,110,0
97,0,111,113,0
98,0,109,114,0
99,0,108,116,0
100,0,107,112,0
101,0,109,108,0
102,0,109,107,0
103,0,108,105,0
104,0,96,97,1
105,0,97,93,0
106,0,95,92,0
107,0,93,96,0
108,0,94,97,0
109,0,91,101,0
110,0,88,95,0
111,0,87,96,0
112,0,72,96,0
113,0,68,99,0
114,0,70,100,0
115,0,73,101,0
116,0,71,103,0
117,0,67,105,0
118,0,67,108,0
119,0,68,108,0
120,0,67,109,0
121,0,64,108,0
122,0,64,101,0
123,0,64,99,0
124,0,65,100,0
125,0,66,98,0
126,0,48,78,0
127,0,49,76,0
128,0,49,75,0
129,0,48,72,0
130,0,43,71,0
131,0,46,74,0
132,0,44,79,0
133,0,39,76,0
134,0,38,72,0
135,0,30,72,0
136,0,24,68,0
137,0,23,67,0
138,0,21,68,0
139,0,21,64,0
140,0,24,65,0
141,0,25,65,0
142,0,37,55,0
143,0,40,52,0
144,0,44,47,0
145,0,41,47,1
146,0,39,50,0
147,0,37,51,0
148,0,26,45,0
149,0,26,43,1
150,0,26,42,0
151,0,24,41,0
152,0,26,36,0
153,0,22,33,0
154,0,22,37,0
155,0,22,38,0
156,0,22,40,0
157,0,22,41,1
158,0,19,43,0
159,0,20,48,0
160,0,13,51,0
161,0,18,63,0
162,0,17,65,0
163,0,16,68,0
164,0,15,68,0
165,0,15,69,0
166,0,20,73,0
167,0,8,116,0
168,0,6,114,0
169,0,4,114,0
170,0,4,116,0
171,0,2,116,0
172,0,0,120,0
173,0,7,118,0
174,0,8,118,1
175,0,8,120,0
176,0,7,123,0
177,0,9,124,0
178,0,61,147,0
179,0,61,156,0
180,0,65,153,0
181,0,66,156,0
182,0,71,156,0
183,0,71,153,0
184,0,72,148,0
185,0,74,146,0
186,0,116,151,0
187,0,116,152,0
188,0,117,152,0
189,0,118,153,0
190,0,121,151,0
191,0,123,155,0
192,0,121,157,0
193,0,123,159,0
194,0,120,159,0
195,0,118,157,0
196,0,116,156,0
197,0,113,156,0
198,0,98,215,0
199,0,96,213,0
200,0,93,213,0
201,0,92,216,0
202,0,91,217,0
203,0,89,216,0
204,0,87,217,0
205,0,92,223,0
206,0,92,230,1
207,0,91,231,0
208,0,90,232,0
209,0,92,232,0
210,0,92,233,1
211,0,92,234,0
212,0,92,236,0
213,0,96,244,0
214,0,90,237,0
215,0,91,235,0
216,0,93,235,0
217,0,94,235,0
218,0,95,235,1
219,0,95,234,0
220,0,95,224,0
221,0,95,218,0
222,0,99,218,0
223,0,112,219,0
224,0,112,217,0
225,0,115,218,0
226,0,116,221,0
227,0,114,225,0
228,0,116,225,0
229,0,119,223,0
230,0,123,222,0
231,0,121,219,0
232,0,121,218,0
233,0,122,216,0
234,0,124,219,0
235,0,126,220,0
236,0,129,223,0
237,0,128,225,0
238,0,131,226,0
239,0,132,223,1
240,0,131,220,0
241,0,143,207,0
242,0,146,205,0
243,0,148,206,0
244,0,149,203,0
245,0,150,204,1
246,0,152,206,0
247,0,152,207,0
248,0,151,207,0
249,0,148,211,0
250,0,152,210,0
251,0,154,207,0
252,0,200,229,0
253,0,205,230,0
254,0,205,228,0
255,0,207,227,0
256,0,206,225,0
257,0,205,223,1
258,0,207,223,0
259,0,208,222,0
260,0,212,223,0
261,0,234,246,0
262,0,236,247,1
263,1,313,282,0
264,1,315,287,0
265,1,316,286,0
266,1,316,284,0
267,1,320,283,0
268,1,318,280,0
269,1,320,280,0
270,1,321,280,0
271,1,321,277,0
272,1,312,270,0
273,1,312,267,0
274,1,311,266,1
275,1,312,264,0
276,1,315,265,0
277,1,315,260,1
278,1,316,258,0
279,1,317,261,0
280,1,319,260,0
281,1,320,262,0
282,1,321,263,0
283,1,338,260,0
284,1,338,257,0
285,1,337,257,0
286,1,337,256,0
287,1,335,256,0
288,1,335,255,0
289,1,332,249,0
290,1,330,242,0
291,1,334,240,0
292,1,335,243,0
293,1,337,241,0
294,1,339,244,0
295,1,337,251,0
296,1,342,254,0
297,1,343,254,0
298,1,341,257,0
299,1,344,262,0
300,1,385,295,0
301,1,387,297,0
302,1,390,294,1
303,1,391,293,0
304,1,395,295,0
305,1,399,301,0
306,1,393,301,0
307,1,389,300,0
308,1,390,301,0
309,1,390,325,0
310,1,388,325,0
311,1,388,331,0
312,1,388,334,0
313,1,389,334,0
314,1,391,334,0
315,1,394,333,1
316,1,395,332,0
317,1,395,331,1
318,1,398,325,0
319,1,418,295,0
320,1,420,295,0
321,1,421,294,0
322,1,423,294,0
323,1,428,291,0
324,1,425,288,0
325,1,424,286,0
326,1,423,286,0
327,1,423,290,0
328,1,421,292,0
329,1,418,290,0
330,1,416,288,0
331,1,415,289,0
332,1,413,287,0
333,1,410,285,0
334,1,406,285,0
335,1,400,288,0
336,1,400,286,0
337,1,402,284,0
338,1,401,281,0
339,1,402,281,0
340,1,407,280,0
341,1,408,279,0
342,1,405,276,1
343,1,402,265,0
344,1,402,264,0
345,1,404,264,0
346,1,403,262,0
347,1,400,260,0
348,1,406,257,0
349,1,401,255,1
350,1,415,223,0
351,1,418,221,0
352,1,436,237,0
353,1,436,241,0
354,1,434,245,0
355,1,439,243,0
356,1,440,244,0
357,1,440,241,0
358,1,443,237,0
359,1,445,237,0
360,1,444,242,0
361,1,442,243,0
362,1,441,244,0
363,1,443,246,0
364,1,442,247,0
365,1,440,247,0
366,1,436,264,0
367,1,435,267,0
368,1,435,268,0
369,1,439,268,0
370,1,439,266,0
371,1,441,265,0
372,1,444,269,0
373,1,444,271,0
374,1,443,272,0
375,1,441,273,0
376,1,445,273,0
377,1,450,265,0
378,1,461,284,0
379,1,460,288,0
380,1,465,287,0
381,1,466,287,1
382,1,467,285,0
383,1,470,290,0
384,1,468,291,0
385,1,466,291,0
386,1,468,295,0
387,1,466,295,0
388,1,460,293,0
389,1,459,295,0
390,1,439,305,0
391,1,439,310,0
392,1,439,312,0
393,1,442,310,0
394,1,444,313,0
395,1,443,313,0
396,1,446,319,0
397,1,451,367,0
398,1,453,367,0
399,1,455,365,0
400,1,459,368,0
401,1,460,367,0
402,1,462,367,0
403,1,461,369,0
404,1,459,372,0
405,1,459,374,0
406,1,460,374,0
407,1,457,374,0
408,1,422,409,0
409,1,421,415,0
410,1,419,418,0
411,1,422,420,1
412,1,419,422,0
413,1,416,420,0
414,1,417,417,0
415,1,416,417,0
416,1,413,417,0
417,1,413,421,0
418,1,411,421,0
419,1,396,410,0
420,1,394,407,0
421,1,391,407,0
422,1,389,404,0
423,1,386,405,0
424,1,388,408,0
425,1,390,408,0
426,1,393,408,0
427,1,393,410,0
428,1,391,413,0
429,1,390,415,0
430,1,386,414,0
431,1,388,418,0
432,1,390,423,0
433,1,392,424,0
434,1,391,425,0
435,1,391,426,0
436,1,392,426,0
437,1,389,428,0
438,1,391,429,0
439,1,398,428,0
440,1,404,447,0
441,1,399,450,0
442,1,405,455,0
443,1,405,450,0
444,1,406,450,0
445,1,408,452,0
446,1,408,453,0
447,1,412,453,0
448,1,419,459,0
449,1,474,461,1
450,1,480,455,0
451,1,481,456,0
452,1,487,450,0
453,1,485,454,0
454,1,483,457,0
455,1,483,458,0
456,1,480,460,0
457,1,478,461,0
458,1,478,464,0
459,1,470,473,0
460,1,468,475,0
461,1,470,475,0
462,1,473,475,0
463,1,475,477,0
464,1,477,478,0
465,1,475,480,0
466,1,477,483,0
467,1,476,483,0
468,1,472,481,0
469,1,471,484,0
470,1,387,488,0
471,1,384,491,0
472,1,381,494,0
473,1,381,495,0
474,1,382,498,0
475,1,380,498,0
476,1,376,494,0
477,1,378,493,0
478,1,380,489,0
479,1,374,489,0
480,1,323,471,0
481,1,319,470,0
482,1,319,468,0
483,1,322,468,1
484,1,322,465,0
485,1,325,466,0
486,1,326,466,0
487,1,328,466,0
488,1,328,458,0
489,1,277,403,0
490,1,272,403,0
491,1,272,402,0
492,1,270,400,1
493,1,270,401,0
494,1,269,402,0
495,1,266,405,0
496,1,268,400,0
497,1,267,400,0
498,1,267,394,0
499,1,249,258,1
500,1,246,255,0
501,1,244,254,1
502,2,206,261,0
503,2,200,261,0
504,2,198,264,0
505,2,200,265,0
506,2,204,269,0
507,2,201,270,0
508,2,200,270,0
509,2,198,271,0
510,2,197,270,0
511,2,199,268,0
512,2,197,267,0
513,2,192,265,0
514,2,139,291,0
515,2,137,290,0
516,2,136,290,0
517,2,136,288,0
518,2,134,285,0
519,2,134,288,0
520,2,132,290,0
521,2,132,291,0
522,2,135,293,0
523,2,132,294,0
524,2,129,292,0
525,2,128,291,0
526,2,102,264,0
527,2,100,266,0
528,2,96,270,0
529,2,92,270,0
530,2,91,268,0
531,2,91,266,0
532,2,86,268,0
533,2,89,270,0
534,2,89,272,0
535,2,90,274,0
536,2,95,277,0
537,2,90,285,0
538,2,87,285,0
539,2,88,286,0
540,2,88,287,0
541,2,89,290,0
542,2,90,296,0
543,2,85,288,0
544,2,80,286,0
545,2,80,290,0
546,2,79,291,0
547,2,38,301,0
548,2,35,303,0
549,2,35,304,0
550,2,35,306,0
551,2,30,302,0
552,2,30,301,0
553,2,7,292,0
554,2,6,292,0
555,2,3,292,0
556,2,1,293,1
557,2,0,293,0
558,2,2,295,0
559,2,0,297,0
560,2,5,297,0
561,2,6,296,0
562,2,7,300,0
563,2,8,300,0
564,2,25,307,1
565,2,62,326,0
566,2,73,328,0
567,2,71,333,0
568,2,69,334,0
569,2,67,334,0
570,2,67,335,0
571,2,63,336,0
572,2,66,336,0
573,2,69,336,0
574,2,72,344,0
575,2,73,346,0
576,2,75,347,0
577,2,74,350,0
578,2,77,350,0
579,2,77,347,0
580,2,78,346,0
581,2,76,345,0
582,2,77,344,0
583,2,80,342,0
584,2,84,346,0
585,2,94,383,0
586,2,95,384,0
587,2,97,385,0
588,2,97,387,0
589,2,101,384,0
590,2,101,385,0
591,2,101,386,0
592,2,100,387,0
593,2,102,391,0
594,2,100,394,1
595,2,95,391,0
596,2,64,426,0
597,2,60,428,0
598,2,57,425,0
599,2,54,424,0
600,2,55,428,0
601,2,56,428,0
602,2,54,430,0
603,2,55,431,0
604,2,57,432,0
605,2,56,434,1
606,2,52,432,0
607,2,50,438,0
608,2,53,440,0
609,2,63,444,0
610,2,66,448,0
611,2,58,449,0
612,2,55,449,0
613,2,54,445,0
614,2,51,447,0
615,2,49,451,0
616,2,12,451,0
617,2,13,455,0
618,2,13,459,0
619,2,14,459,0
620,2,15,457,0
621,2,17,458,0
622,2,17,459,0
623,2,16,460,0
624,2,18,462,0
625,2,16,462,0
626,2,16,463,0
627,2,12,463,0
628,2,18,484,0
629,2,22,483,0
630,2,21,485,0
631,2,21,487,1
632,2,21,488,0
633,2,20,488,0
634,2,20,489,0
635,2,8,497,0
636,2,16,497,0
637,2,25,499,1
638,3,285,163,0
639,3,285,162,0
640,3,286,159,0
641,3,285,158,0
642,3,288,154,0
643,3,287,144,0
644,3,287,143,0
645,3,290,141,0
646,3,313,126,0
647,3,314,124,0
648,3,313,119,0
649,3,315,121,0
650,3,317,123,0
651,3,319,124,0
652,3,323,118,0
653,3,326,118,0
654,3,324,127,0
655,3,338,142,0
656,3,338,147,0
657,3,343,148,0
658,3,344,146,0
659,3,343,144,0
660,3,345,144,1
661,3,346,144,0
662,3,348,145,0
663,3,348,147,0
664,3,346,150,0
665,3,349,158,0
666,3,352,176,0
667,3,355,177,0
668,3,355,180,0
669,3,357,181,0
670,3,359,179,0
671,3,359,182,0
672,3,358,183,0
673,3,360,184,0
674,3,361,181,0
675,3,367,178,0
676,3,376,190,0
677,3,375,191,0
678,3,374,190,0
679,3,371,192,0
680,3,371,193,0
681,3,371,200,0
682,3,376,195,0
683,3,379,196,0
684,3,378,199,0
685,3,412,214,0
686,3,413,217,0
687,3,415,216,0
688,3,417,217,0
689,3,417,218,0
690,3,418,218,0
691,3,421,218,0
692,3,423,217,0
693,3,420,213,0
694,3,423,214,0
695,3,425,215,0
696,3,463,194,0
697,3,467,195,0
698,3,468,199,0
699,3,473,196,0
700,3,476,196,0
701,3,472,189,0
702,3,477,179,0
703,3,476,174,0
704,3,479,176,0
705,3,484,177,0
706,3,484,174,1
707,3,488,173,0
708,3,484,171,0
709,3,479,169,0
710,3,466,165,0
711,3,465,168,0
712,3,463,167,0
713,3,462,167,0
714,3,461,167,0
715,3,460,171,0
716,3,458,164,0
717,3,457,163,0
718,3,452,163,0
719,3,459,145,0
720,3,463,140,1
721,3,465,142,0
722,3,466,142,0
723,3,467,141,0
724,3,470,139,0
725,3,465,136,0
726,3,464,134,0
727,3,458,130,0
728,3,469,132,0
729,3,472,132,0
730,3,472,129,0
731,3,470,125,0
732,3,479,127,0
733,3,481,124,0
734,3,481,122,0
735,3,479,121,0
736,3,478,121,0
737,3,477,122,0
738,3,477,120,0
